the_geom,name,cartodb_id,month_rental,sqm_rental
0106000020E61000000100000001030000000100000039000000D5D62AD6B1760DC0593B9F94B23A4440D978C01EF1780DC05271DE9FB53A44407FEE4BD6EB7C0DC050976DFDB93A4440E747160DCC820DC0CDFD6346C03A444001916CC65A830DC07DD94C23C03A4440C1D1D9840C850DC01366E03EC23A444067B0D38E4F850DC09F73D7B09A3A44403506EBF1D9850DC0A5E1DD9D363A44405DDE64D803860DC00749EDA41E3A44404CD455DA35860DC085BAD984FC3944406532AA0C68860DC060248AE8DC3944404624B33380840DC0D8487627DB394440B350562CC7830DC096FE9036DA3944402FD0526E28830DC033F0BA34D93944409F6CA98FE3820DC02E09A0A8DA39444046CD2C234C820DC0DF0274BEDA39444052F3812975800DC0F97984FED8394440C770F978BA7E0DC04EE2EA8CD73944402CE6C824707D0DC039BD3FD3D6394440BBFC1D2B8B750DC07220CA62D139444031E1B022A5730DC09F5C96A0D039444021B952B1B36B0DC0B64EDA27CF3944406231D937FD660DC0F011A800CF394440A8BF744306660DC0853EEE68CF394440FA2441FF30650DC0A99A1AF6CE394440499D816DAE640DC0E771995ACF39444039ABE905DC630DC0844235C1CF394440D59F55F714630DC031945276D2394440F9FB57AD18620DC0AF5A3F93D5394440C56B4B0AB75C0DC0622F7F7CE939444067324B766F5B0DC04C70C980EA394440FF2660C887590DC006694DF7E9394440A69032011A580DC01461DFFBE7394440792093FFE1560DC00C6FA960E639444018F88D7A0F560DC0865FD782E53944401D539DB6AB550DC0FF395B09E5394440F6A9C92D0B540DC00CCB768DE839444062F4C5C801530DC017F9A8C3EA39444057435F0B2C4E0DC0766B0806003A4440998AD830BF4E0DC0A5E83D85433A4440378B9A47AB4F0DC0609CCB617D3A4440C99C37CEB6500DC01E6C1303B03A4440E9810D0A49510DC095B43F85CA3A44403B998153FB510DC0853C87A8E03A4440A7510BE3C7520DC0BFBC69BCDC3A44403F51BB8227560DC0C4BA89D7CD3A4440084499248A580DC09C9E5231C33A4440E2467DFC0F5A0DC071DB9AB6BC3A4440DCFCECFB2E5D0DC01CE11037B13A444058D6FF8B0F5E0DC05FB37482AF3A4440C2500341FC5F0DC0759ACE0FAF3A4440394ED9995E660DC0DFE0323AB03A444016986E84A7680DC0725B06F2B13A44402788F8751D6A0DC0D0E25E46B43A4440971FA9F988740DC0C8243311B23A444009691E2D7F750DC0B7C985C8B13A4440D5D62AD6B1760DC0593B9F94B23A4440,Bernabéu-Hispanoamérica,6141,1883.53846154,16.8343195266
0106000020E61000000100000001030000000100000026000000C2E27E008A7E0DC0642D72D3B63B4440C790954E33810DC01CF3A070AE3B4440096E4362C9830DC0BE1091B5A63B44406209F346D2830DC08610939D9B3B444068A4EEADE5830DC06AB86429863B44403A87D1AEEF840DC0BAD43C13D73A4440070D73A412850DC09DA4D28BC23A44407FC18A9B4B830DC03F158B83C03A444097607D0BD3820DC0F32AAC83C03A4440D311637ABD750DC0088C3763B23A4440A0B53BB7146A0DC0A9BEC097B43A44401894217ABE680DC0AC8C0630B23A4440F995DB753D670DC0ECD6A713B13A44401800361A3F650DC01489832DB03A44403C21A5981C600DC03E90A86EAF3A4440DD0E7848115E0DC0DE8A32C3AF3A444048C0DEB42F5D0DC024705F9CB13A4440A087033D5A5C0DC08870F98BB43A44404A016FF879590DC0D794084DBF3A44404FEFDD8AF7570DC0012976CDC53A4440A5E59056E7530DC0658E6E3FD83A444067652A0C05520DC0031443C0E03A4440C5B2FAA79C520DC0C179816EF33A4440993D1A739C540DC0CF3DBFE9343B4440BDB14D22E3570DC0481526AB9A3B444007F76A165F590DC0D9BB780CBB3B44406A8AC52FBD5E0DC0C963C617AC3B4440DE274FE307600DC099937B17AD3B4440689157C9FB630DC0710B0723C53B4440C402E1A138650DC05987551BCB3B44400AAC8F7D95680DC0B3E6A406DB3B4440425B4005A66A0DC000B00FE9DF3B44403C1E90E8E86C0DC0C5A1B7FBD63B4440FC3BD448896E0DC0D110BEA1D63B4440BC7A4D34126F0DC07F6749BEDA3B44400C6DBAA5B6760DC0FBBF3525D13B4440E188F3EFD07C0DC0744DE91CBD3B4440C2E27E008A7E0DC0642D72D3B63B4440,Nueva España,6142,1847.28651685,16.8876404494
0106000020E61000000100000001030000000100000031000000A5928474AC7B0DC04088EC9EB23D4440DF32612FFF7B0DC0CE1C37098D3D4440CAD1277D627C0DC074FF8E7C713D444043CB5298267F0DC004045585C33C444089A65D55797F0DC00E0C5FA5AF3C444007FB405B2F800DC098624928843C4440086BC0D08F810DC05DE35C1B2F3C444022CAB5FDE2820DC0FAC96E08DE3B4440A6A997F475830DC0FFB52B27B93B4440B5F30F9DC8830DC03F1011FDA63B444085EE509EC8800DC0750B65D3AF3B4440598C7429897E0DC0B71BC9E4B63B444019AEC739047D0DC06CC72982BC3B4440FE49D670BD760DC0FE834B4ED13B44401E38D1C9A7740DC00A41ACCBD33B4440FA741F9DFC710DC0D43F6536D73B444095B81E8DB4700DC03BACDFCED83B4440C01DCCDC106F0DC0CBE9C1C4DA3B444029729B69896E0DC096D32FC0D63B4440C544E31AE66C0DC010DAAA2BD73B4440E1DFA2DDA26A0DC0F4D52FFCDF3B4440B5C9AF7E3A690DC0ECF5E39DDC3B444060E2CBB994680DC06A190D1DDB3B4440838BFED65C660DC0874E5498D03B444024AB9ADD1D650DC068E271A3CA3B4440C744889BF8630DC007918524C53B4440F8B8949003600DC07C926523AD3B4440790C0BCBBC5E0DC0C2804A34AC3B44407BDAECB95F590DC08899E13DBB3B4440638BCD589B5B0DC005E87C61EF3B4440C3BB05AF595C0DC0C2AC9417013C44401EB91332565E0DC0C0FD65572A3C44409875073636600DC07B3C7EE9503C44404BB05BBCDF610DC0DB29DF00703C4440FE6796A59E630DC0A4848C48A83C44407D828CD35A640DC0E659AB97BF3C4440E0D315613E650DC0B4E3C5230C3D4440DE445A8351650DC02DB52C67413D4440E014027B82640DC090E79C027E3D4440F73CD494FC630DC057D4A114A43D44404827DD3649630DC0EF9CB60BF43D44408C50EABEDA640DC01A589AD9F33D4440D76468ACD76C0DC03669AB4BF13D444035944A9279700DC059DA35CBE43D4440FD34EFABA3750DC0DE434F6BD13D4440978CF49608770DC011665618CD3D444006E8F08EF1780DC0AF89B63ECA3D444001668D6AF97A0DC04877D2C1C33D4440A5928474AC7B0DC04088EC9EB23D4440,Castilla,6143,1335.97674419,14
0106000020E6100000010000000103000000010000002900000095DF0CEFBA9F0DC03E3BEC1F083A44402BE8AFB2759F0DC0B2EC6A9D1C3A444099FD754C1BA00DC0714504B4253A44407403960A66A20DC04AC81B2E543A4440D7FAB828C5A30DC0C6F239536F3A44406B1B388663A90DC07AE84A1B733A444041AD77C25DAA0DC0994B1D42743A4440F5DDB01FACAD0DC0C6C5B912843A4440A37D13DB13AF0DC02EB0EA9F923A444057FCFD5DD8AF0DC01762D28A923A4440B40B4E7707B10DC09EA142DA8E3A44407763F0F58DB10DC0EFA8FFD2833A4440D4F7C21284B20DC0B4F0300C6E3A44406D5CF5B757B40DC0D6C943D2463A4440A72291CD88B40DC0A7706A5E3B3A4440C6DC135E36B40DC089E7289F2E3A4440F89E190691B30DC0A223B2241A3A4440E272BB6541B30DC05EF87DE0103A444017248F933DB20DC0CF2E1812F7394440A46F32DFBAB10DC065C39A82E839444076567DBA72B10DC0F54FF382E13944402926291205B10DC09EFCBBB5D539444062EAC74FFEAF0DC0E49EA43EBB3944405BF66E8FDBAE0DC08D7370A39E394440A8B2B99C1FAE0DC0E6E6518F8D394440CC8840C49BAC0DC045C9F6A168394440FA89E4C796AB0DC0616CA9C44E3944401B05A29344AB0DC069459D1646394440E9B400F722AB0DC09180A72142394440DF997296F2AA0DC040C0AF183D3944402163E9D3F6A80DC009FD17483B394440A77076AFD4A40DC04B69B04E383944409FF769FDC9A10DC0724FC38C34394440BA954125A6A10DC072069D1346394440E02F114E82A10DC05D725470543944406A196C4211A10DC0F49ED20F82394440EA974494D2A00DC0322BC3A09A394440042244AE63A00DC0A4018CC8CD394440C673A00030A00DC00E10D4E3E3394440FE9E9E7C22A00DC066CD08CAE839444095DF0CEFBA9F0DC03E3BEC1F083A4440,Bellas Vistas,6144,840.534883721,13
0106000020E61000000100000001030000000100000023000000BC8EB4C1439E0DC0921EFF63603A4440762441789E9E0DC00CD2A6C6513A444073440064239F0DC08BB645643B3A44403BF0D106579F0DC0C03580C1283A4440AB3D72846C9F0DC07B7BE2BE1D3A4440D8B016A812A00DC0B0F21E27ED3944401A3C950E2AA00DC06C12E6F0E4394440DE6D5C1450A00DC056E93C5AD53944402162A2B4D4A00DC09EB1C7F79839444069FE162161A10DC0D10F1B3C6039444096B8F3EBA5A10DC0AFC5304F4439444027255BB2C4A10DC099CE358134394440EA36BE24F19D0DC03EB526A3303944408637B4367B9B0DC03F049C332E39444061DA0C3CDD960DC05ED2A87A29394440BD2FC2F269920DC00474DA9B25394440E94BA4E4E2900DC030439CAA24394440DBFDF7CF998C0DC0772079392139444023E1D49F8A870DC02CF36D761D394440983C06E867860DC0511840BBDC39444079830B9900860DC02BE50877203A4440359DF329C8850DC053512811443A4440AF8B7A349D850DC0936A92C2613A4440E7598077AA860DC06E0CC9C9633A4440A03E0272F7870DC0F9909207653A444088254909AA8B0DC056922BF8673A44402F32122BB98F0DC03E346E216B3A4440153078B35F910DC0093FE8AA6C3A444073EAFCDE43930DC0A3A412926E3A444080CE863B50970DC0AD31DA347D3A4440C81427A6FC980DC0E8EEE806833A44409D13F854B99B0DC0BA824F038C3A444035F0E972AB9C0DC061AFBC318F3A44406150B3935C9D0DC0A3FC5C577D3A4440BC8EB4C1439E0DC0921EFF63603A4440,Cuatro Caminos,6145,1533.64,16
0106000020E6100000010000000103000000010000002E000000A92E038FE3990DC01902B136C03A444028EFC031ED9A0DC0095255A8B13A4440A7AE3F2CC69B0DC0BDA2AB51A23A4440C85F5EEA449C0DC0055464C3973A4440EF96745DAB9C0DC00D1094348F3A4440A298952908980DC00FABE3BA7F3A444004325EC1E3960DC0AD7010B77B3A4440B2AF07E940930DC06911B3856E3A44409A5F5644E48F0DC05FCCEA496B3A44401199C431EA8C0DC06726E5EE683A444026B6E4CD0D880DC016ACED1A653A4440223E37FCA9860DC076113CCA633A4440BE2741A59E850DC0DF57BDC4613A4440635482AB94850DC0C62172096B3A4440D444FEF35F850DC078C4A36D8F3A4440D8DE1ADE33850DC048BB87C3AC3A44403F4FF44314850DC06FF89A25C23A4440E40E2E8BF1840DC0E8C58A3ED83A444025677118A6840DC073B124CC0A3B44406491EE5E33840DC0AF20339E573B44406DAD0515EF830DC074575C4E843B4440DF019BE0E0830DC04A72FD07933B4440C938F3ACD2830DC07AC6E29E9F3B444000A724EDD0830DC0CFA6B9CAA63B44400B4CB3E30C850DC002FED7EC9E3B4440C674297E4F880DC09105C206923B4440242D7422B38A0DC0EA35849F903B4440786AE538098D0DC09CCC5AF6833B4440438FA88F458E0DC09103EAF27C3B444034FFA05F5F900DC0EB438FD3703B4440E2C4E3C3E4900DC09202D1DD6D3B4440F70305938F910DC02A5D08CC633B44407C1E8CD30F920DC095A4E4AC5A3B44403E0F1DCB90930DC089D8D1933E3B44401BFB54EB72940DC05B64DBF32F3B444043554AAFF5940DC018136167243B44407ED1C42F37950DC0A6107E6A1C3B44400B3611C465950DC0EED9BE0A163B4440E361BEC0EE950DC044CC376C043B444086F78C3927960DC01F21BC2FFD3A44407591BFA074960DC08D80565BF63A4440E97928E5B2960DC07301BE8BEF3A44408361516F11970DC07508CBD5E83A4440F60DC88D28980DC0D645368AD83A444089012BF6AC980DC049F73007D13A4440A92E038FE3990DC01902B136C03A4440,Cuzco-Castillejos,6146,1446.90163934,17
0106000020E6100000010000000103000000010000002F00000023B292C6EB9D0DC03FEC9C3BA53C4440D8B7EB6E539E0DC0ADBB7AA69F3C4440A8232B4C149E0DC01649D6598B3C444021FC4A34369E0DC0F0916D7E673C444048EC6423659E0DC044458CC9513C4440227065302D9B0DC0BDBED387353C4440F4604A10B7980DC000B8BDF41F3C4440F94467DFAB960DC004A31F2DF63B444027DCFE42D5940DC07A1997D9DF3B44405ADEAED3D5930DC04DA02C95CF3B444097629FBEF5910DC0D96EB983B03B4440A8A632A98B900DC0F1D705B6943B4440F915E33A31900DC06F790063923B44407C2AF43E438E0DC069DF070D7D3B4440E93FEDE5278D0DC04A517F62833B4440E773FCE2B38A0DC012910CA4903B4440A9B27D84448A0DC00D358EE6903B444004B7D5C64E880DC038AD2B10923B4440C695641D4F870DC08252F408963B444065843CC50B850DC0EC9A96FD9E3B4440830E6AD6CD830DC0BC1D7AFAA63B444098AD90117A7F0DC0558D885AB13C4440CCBB791086820DC07BD61674B93C4440ACD627745B830DC0400C0708BF3C4440E076E83EE0830DC025FA08ACC43C4440672F167D8F850DC098102028BF3C44404662EEF3EB860DC009941782BB3C4440B9530719D9870DC06225DDD7BC3C44403A399F637B880DC0DC37D47ABF3C44401F82DA342B890DC001FBF3DBC13C4440D57D0F05458A0DC076DEC2CDC43C4440C485C6455A8B0DC08BDB04E0C23C4440207D39E5008D0DC0D59E1AF5BE3C44400B23F06AB38D0DC0785A0E40BE3C4440A6A3B358FF8E0DC069312710C03C44400B263024878F0DC0C283ADB5C13C4440FEF0CF1BD3900DC072A4C5E8C53C4440FC33EBDE38920DC0630C002CC53C4440B6C4E4B6BE930DC031E43C73BE3C44403922BFFE3B950DC01B4DFC3EBE3C444061B6632E4E960DC0DC35DF85C23C4440F791C99506970DC000E4C4D4C73C44404AB0706E4C980DC0F99EAC57CC3C44402CFA92B1EC990DC09BAF58D2CB3C44401C905898DC9A0DC0FB05E88FC83C4440B51B1477089C0DC0FD5B036AC03C444023B292C6EB9D0DC03FEC9C3BA53C4440,Ventilla-Almenara,6147,1138.40625,14
0106000020E610000001000000010300000001000000220000005FE1E90A074D0EC07EB6F435DA304440FCF02687FF490EC0AB692A27C13044409A4129AC0F480EC0525431C5AF304440894AAEA564470EC07CAD5045A6304440198C9020D6460EC016C928629C304440C8F002D2DA440EC04CD27C8B55304440440D584405430EC09C6DF11F2F304440B81E420A15420EC001803DC72030444004D8A2168A400EC0B2D2C15E14304440D90A53F8123E0EC09600402A0E304440485CA016C1330EC0C3B11B60F42F444097D89B124F2B0EC0DDE41933E02F4440BB02260A6A230EC0FF5B56BECB2F4440BE5DFA2217190EC04E464104B32F444038A2E1D771180EC08A805F8EEE2F4440D966834F43180EC063FF54CDEE2F44408C2A715D57100EC0153D8CAB10304440686B28A120100EC0E18E532E28304440C7C34F174D0F0EC0CF06446042304440D47D22C8A90D0EC0A6429AD068304440C2088BE3ED0B0EC0A5542B90703044408479F01CD50C0EC04A69C3E88A30444022BF8E6BC10E0EC0E8981D91C8304440611A9BEB86100EC083C4768EF4304440391860DAA3110EC06D8CD555083144402C2069E708130EC08B2249D31C3144405B7778C41E180EC0A7E9C95E5A31444059D9B7E0621E0EC0695C4D14B03144409CC7AA11FB210EC018E0C65CE0314440405989EF3B2C0EC05F3C131D693244409C3EB0385E360EC09F6FAB6BEC31444098D73FFE06400EC0A78B764476314440C1D542483A470EC054FFBE7B203144405FE1E90A074D0EC07EB6F435DA304440,Águilas,6179,678.47826087,9
0106000020E6100000010000000103000000010000004500000019C4AC83559E0DC0942FC9809F3C4440E0A5B82A08A00DC005F9114D883C4440FEC468A518A10DC0E5727473743C4440DD3408CABCA20DC0BC73A911683C444065A344C7D0A30DC0A5D20183663C4440B71FEBCE64A50DC04E7E9BF1633C444062AEE344B0A70DC075ED4B6C603C4440FF97CDE2A0AF0DC0FA18731D553C4440D99E040A47B10DC0120C869B4E3C4440A501B58A98B20DC0198B5C0F403C444066CB44B463B30DC0D4448F612E3C444063FCBF19D2B30DC0E94BFC6E153C444084B1174FB3B40DC01DC26891FA3B44408A7689E839B30DC030F56B8DE13B44407B7BE5A3D8B10DC0C2DC96C4C83B4440370AA903E7B00DC008DF9BFFB73B444062A7F7770CAF0DC0C107C5849C3B4440C844A7E14DAE0DC020EB3A6B8B3B444040C280B902AE0DC04D243171863B44409E68F06DD6AC0DC0E77C852D713B4440C84E7B5C98AC0DC0E47D3F486C3B44403F74F42578AC0DC03097D632683B4440DB5FFBD781AC0DC0984A0830653B4440F8E6D66B83AC0DC0A478DCC7623B444058E4173F77AC0DC0C579D66D5D3B4440ADBA6BAF5AAC0DC0EB6AF996553B4440E3F2F63453AB0DC0A0B830E13B3B44408AC8419DBCAA0DC015CF1EE52B3B444087152C7936AA0DC0B4DDAF2B323B44407F08538B9AA80DC073F16379503B4440BE81E5ED64A80DC0020A1B01523B44405D3FCB6F08A70DC01317AF3E5E3B44403E0C71F87FA60DC069FE86D1583B4440A5DD2F1E45A50DC07B10DB07573B444082EA5AEFEFA40DC0FC8F86F65A3B4440EAEC47CB81A40DC06C6D5B7E643B4440B855119248A30DC0A6E0AE405F3B4440C500914218A10DC0821CB105523B444063A96DB33C9F0DC056FA4F2B423B44409D9F45CE669A0DC0AD9776001B3B44409DE5AC1D87980DC0AD0463640B3B44402A4E3A305A960DC067216DF3F83A44406466F69F28960DC04C8EEB23FD3A444086E1F8B6EF950DC0F9E702C7043B44402856E8A2C7950DC0BE8085C5093B44405C75D6974A950DC039DE11441A3B4440C9232FBA32950DC0E337EF461D3B444005E7CDFCF9940DC0C8AE2370243B4440422E07F874940DC069B65703303B44408AF5044292930DC005D957C33E3B4440E4443F6B81920DC07BC8E691523B4440AA3E559504920DC01346718C5B3B444020D43D0C93910DC0453A94C3633B4440B8FB37E3E6900DC0F73DC0F06D3B4440C58046480E900DC0242B6FC2723B4440E747F740448E0DC08293010A7D3B4440018C75C531900DC024299654923B4440403FCAFE8C900DC06E9DFEAF943B444049C23F3C69910DC0C289177EA53B4440A76D5B9AF3910DC0D0F7EC46B03B444056E99E0ED5940DC0D249F8BBDF3B4440E35069D7AC960DC0DC67B71BF63B4440D801D404BB980DC03D9D11E91F3C444063E172913A9A0DC0CDADB8212D3C444099D157E12C9D0DC0ED9975DD463C44403E31B35A689E0DC072518BD2513C44406B54EDB4389E0DC05247C176673C444019006B07179E0DC03D0F1EF08A3C444019C4AC83559E0DC0942FC9809F3C4440,Valdeacederas,6148,897.869047619,13.9523809524
0106000020E610000001000000010300000001000000380000007C42B122339E0DC09706B18C393B44404272EBA1459F0DC03FCF9A53423B4440401D670019A10DC011BD72DE513B4440869FC0E245A30DC064C276005F3B444099AED8AD80A40DC0315FC95D643B444043B60939EBA40DC05BB392FD5A3B444099044AD546A50DC0363F28F7563B44403C8D140781A60DC07F8F48AF583B444037579ED009A70DC0C4158D1B5E3B4440289FCF1B5FA80DC0DB09D907523B44408141A82A97A80DC04520173A503B4440C93F44FE2DAA0DC0C261EF6B323B44405A08150EBDAA0DC08852AFA52B3B4440E6F38B2187AB0DC02A6D8192163B4440BAA4C41F13AC0DC0C6C7938F083B44405D3A51671AAD0DC046460E06EF3A4440F9700A4762AD0DC05F60D359E83A4440362F0B463CAF0DC0EC9B11B0BB3A444083421B3D7CAF0DC0E7C141B7B53A44408864460703B10DC0CA81F29D913A4440D92F484601B10DC087906E1E8F3A4440B7C06037D9AF0DC0C511C8AF923A44404B2FEDCA10AF0DC036196AC0923A44401CFA009AACAD0DC04C98CB53843A444069D47D2F37AB0DC096F38483783A44409CC140585DAA0DC03A376173743A4440BE9FC85A67A90DC030921F42733A4440BA992B4FDDA60DC08B8A2E8B713A4440780101E919A60DC00B0D0DFB703A4440FCCE9F02C3A30DC05A85D16E6F3A4440A08BCFB063A20DC09486794E543A44407B968DA91DA00DC021472AF7253A444047D9A62C749F0DC0003E52B61C3A4440A496C7D35B9F0DC0EF445F57283A444098D1F3D03F9F0DC01783977F313A4440C7B6AF1B259F0DC0422CB0533B3A444098D92D01C79E0DC0521331FB4B3A444058821D49469E0DC0D25F9937603A444018D02ED89F9D0DC0A0F61326753A444067F07C89619D0DC0F51BA7EE7C3A4440DAABD3F5AA9C0DC092B4FF528F3A4440FC209776C49B0DC059844B98A23A444047079648F09A0DC046FDBDB7B13A44408A7780FE2A9A0DC0B30BDE8EBC3A4440B6A468B43C990DC0252D9A71C93A4440C72C15D840980DC0FCAE1754D73A4440C3FDE3DA6B970DC0C7EC9DBFE33A44403711767113970DC0E1E3CD00E93A4440E6112E00B5960DC01B5EE1B0EF3A4440C5CCA0167E960DC0C25808D9F53A4440626A28965A960DC00904D0EEF83A4440970BC0157E960DC0910A10FBF93A4440A2673B1D90980DC0CB4FBC800B3B444080B662C6BC990DC04B072048153B444029AA6B0F949B0DC0134AE74C243B44407C42B122339E0DC09706B18C393B4440,Berruguete,6149,877.480769231,14
0106000020E6100000010000000103000000010000001C00000043DC4D6C07BF0DC0D16B442CBF374440DB0E5FE24FBF0DC05F3BC3A0A5374440362A9B7F1DBE0DC0E23A66CA8A374440E94BF9F21DBD0DC09370545874374440B8454E596FBE0DC0EECCF9626C374440C5267B69C3BD0DC023C5CDED5D3744405CDB7DAE55BC0DC05A76491D3E3744403BF7101EECBA0DC00C0EEFD71E37444059A7A779A1B40DC06DD81177153744404CDFEED6F7B10DC0D83A6E0A11374440213CBF95D3B10DC03401AADD14374440FBE6B5AA9BB10DC0508FF37F42374440F126D5A05DB10DC035D7EBE76E374440824EDBFA2DB10DC0ACA8252992374440C2A3C1A901B10DC0219BB249B73744403D091480EDB00DC0631BC2AFC5374440CC3EC916D1B00DC04893D96CD9374440039173F55FB00DC054009C442E384440352DD4A236B90DC0D090BEB9333844403D885D98D7BA0DC005AB094935384440044EC8C95EBC0DC06FEFD2F4363844404FE12322ABBD0DC044AED8A538384440586ABAFFC9BD0DC068664DF1313844405096E3B2E2BD0DC0C1A019CD2838444080F6E2CD2ABE0DC020F114650D38444025AE8E2777BE0DC0FB6FCE3BF437444006E58813ABBE0DC013505D29DF37444043DC4D6C07BF0DC0D16B442CBF374440,Gaztambide,6150,1421.80821918,16
0106000020E610000001000000010300000001000000200000009D6C12E15CB00DC0B41A65742E384440CAA03C136EB00DC0BE7A1DC621384440611A0F18CEB00DC0063E52B8DB374440DE7ED43A00B10DC058AA0C68B837444050A4B8D72DB10DC097482F2D923744408260A97261B10DC0F553CA2D6B374440621AB5AA9BB10DC0E50CA67142374440D8B5701DD2B10DC0DDF34EEC14374440D4F65CC0F6B10DC05A6B0E0F113744404505B03E27B00DC03A7D7D390E37444077CE592CF2AD0DC0B5E228AA0A37444029F2FA5ACAAA0DC002ECBDB605374440375A6F9D10AA0DC01AEC2B9004374440456A9393F1A70DC0F690CE2001374440A9A4C2B81FA60DC0C29B8360FE3644404A70CE6489A50DC0CF408E1EFD364440C84EC7312FA50DC03DD0EFA30B374440D237300363A40DC0557045272E374440AACD480CDBA30DC0EB0FE4D544374440FC9410A744A30DC0D75500C15F374440312B52EFBAA20DC06E2E5208783744401492A68E8FA20DC05719BF32813744403AB8C21181A20DC0A07C0985863744405E64978185A20DC099FFF05CA1374440E658604469A20DC0173A4B08F137444036FC254369A20DC00480DB63F63744400418211F57A20DC04F80FD2B26384440A594EDFFC4A60DC0C654E7B2283844405FBAF46E96A80DC071290CBA2938444018A4901A98AA0DC0ED0DD39A2A38444075F4865BEBAD0DC01FAA490E2D3844409D6C12E15CB00DC0B41A65742E384440,Arapiles,6151,1354.2173913,18
0106000020E6100000010000000103000000010000002D00000025E04AC155A20DC06D430E9C25384440C59559C15FA20DC00E6B2FBE0338444063A2349464A20DC0B0355F48F3374440F52D7B9569A20DC07AE07495E93744401966FEF377A20DC0C43520C3BB3744407A4CD17981A20DC0D399E7DDA6374440C20A9EF27FA20DC0392F9A149337444049F23AE47FA20DC07CAD58278637444089DDF4718FA20DC0E91BD644813744405D18CB23BDA20DC0C2D236CE7737444084467DE63FA30DC096F1139060374440C65E415E99A30DC03959AB8D50374440D000B9BBD8A30DC0D01F1F1C45374440B78C915622A40DC04C90C3E838374440E5E5BF0831A50DC0F93590670B37444016FA211587A50DC0C2C97A4CFD364440F8DE945708A50DC031C558B4FC36444066B744002EA40DC0FA306E67FA3644407561F3BF62A30DC0BEE1CA43F8364440FADB7399E79F0DC05240492BEF364440FC23927A669F0DC0B0DB2CFCED364440397E59E8929E0DC06533C5D6EB364440B5EA65F58C9D0DC0A47AE4CEE8364440A8808F44D0930DC08E8B14C2C6364440BDCF43203F910DC0315B18B1C036444089F72ABF93900DC0E761B55BBB36444000FDEDCEF4900DC086039B5EC7364440264B77E0FF900DC04268C055CB364440277CCD9436910DC0B20534E3D13644404A8505D96A920DC0A8DAF3C2003744407FD9BD1EB6920DC0C16500C30A3744405A76F22BCF920DC08242D7B60E3744404CA696DC23940DC0D6581BD0413744401CF07ED473940DC007FEA8D94C374440B19ABDB6CB940DC053F25CA55837444062D5593D2C950DC078BEE351673744405D9B63DA91960DC0AE5B8B529B3744403BCC942501970DC09B58DC3AAA3744401A6F4A316D970DC0D67B3943BA3744402DEA26368E980DC0E0F6BEB9E5374440917A9E083B990DC02A9112A1FD37444038E4F10AE2990DC082D6803F153844403B8851B4379A0DC00A85581C203844407CB8680DF99E0DC0D91D20AF2338444025E04AC155A20DC06D430E9C25384440,Trafalgar,6152,1581.44329897,19
0106000020E61000000100000001030000000100000036000000E96FB240DF990DC0375F883F15384440BC4149C459990DC0D307090D02384440B8B672C48C980DC02BE04139E63744401624207198970DC029C35FA4C0374440341B248412970DC075B13F54AD374440FCB97951BE960DC02DA04815A237444015DD455E82960DC0F5D4ADAC993744403850D42ABA940DC08C6D36FB56374440FCD6EB0FC0930DC00114848B33374440C77B0F56AE920DC04812061A0A374440F74409706A920DC0E2295FE6003744405DC6450381910DC0E58ECF63DD3644406088CECA34910DC0C96F17E3D1364440A3E8AFD6FE900DC0719D234DCB3644401BA8FDE4F3900DC0D4A60F78C7364440AA42444392900DC0C29CB872BB364440DA1FF8D321900DC09E1B8C0BB8364440C1ABADF9288F0DC0F40F92CDAF364440C0F0B091F58C0DC0D08303D09D36444003ECE34EA88C0DC031DADA629B3644402457BF6B918B0DC02DCAB884923644401ECF0ECCCA8A0DC035C883908C3644409AA72D35D6890DC0E0029853853644402909B58609880DC09CEFAEE2763644407A4B1F92D3870DC04702772C75364440F4CE01E60B860DC0066BD40467364440963A72C7E5850DC060825CE06E364440C670B370AD850DC090D55A897A36444061D2A5C952850DC07686E304923644403802E9C120850DC0B1D566A39E364440374E859FCC840DC099658767B43644409F1A3B7267840DC09033D450CE3644405E85780C0B840DC03F99FAE6E53644405E93FCAACE830DC01C559E2DF736444061FAEBD894820DC007FD96D543374440E7067ED3E6810DC0205DCCFB6D374440A80E0CDA11820DC015DA072880374440FE8D07422B820DC002772E3988374440177518D3B2820DC0EE9989D2B437444078AD2D15E5830DC0876B4822D2374440820D9B711A850DC0BF014A49EE3744408AB4C7BF1C860DC0875271F30438444040E26B2C8F860DC04031665010384440E9E32C2E6C880DC016DB00BC123844407A7518DF4E8A0DC0B65AC22F14384440F8709587228B0DC0244526AC143844404C5478AE7A8E0DC0A342CC1C173844404AB3F512AA900DC03FC06B071938444020B551E5FD920DC07B5BEF731A384440590D05E331950DC0C1CB7C751C384440398F29E2C2960DC06978EFD21D3844407B28F80374990DC00898E0A71F384440A1FC8724329A0DC0A2116C1C20384440E96FB240DF990DC0375F883F15384440,Almagro,6153,2562.04166667,23
